14, 17, 19, 20, 23, 25, 26, 27, 28, 29
5, 13, 18, 21, 22, 25, 26, 28, 29, 31
19, 20, 21, 25, 26, 30, 31, 33, 35, 36
5, 11, 13, 14, 15, 18, 25, 26, 27, 28
10, 11, 15, 18, 19, 20, 21, 24, 25, 26
10, 13, 17, 23, 27, 29, 30, 31, 32, 34
9, 16, 17, 21, 22, 24, 25, 26, 27, 28
5, 6, 8, 9, 13, 18, 20, 21, 23, 24
11, 18, 20, 23, 24, 25, 26, 27, 30, 31
7, 11, 17, 18, 20, 21, 25, 26, 27, 28
26, 27, 28, 29, 30, 33, 34, 35, 36, 38
9, 15, 17, 18, 20, 24, 25, 27, 28, 32
14, 16, 20, 23, 25, 26, 28, 29, 30, 32
6, 9, 10, 12, 19, 21, 22, 23, 24, 27
16, 17, 22, 23, 24, 26, 27, 28, 29, 31
15, 16, 20, 22, 24, 25, 26, 27, 28, 29
8, 13, 18, 19, 20, 22, 23, 24, 25, 28
16, 23, 24, 27, 28, 29, 31, 32, 33, 34
12, 16, 18, 20, 21, 24, 25, 28, 29, 31
6, 20, 22, 24, 27, 29, 30, 31, 35, 36
12, 14, 15, 17, 18, 19, 21, 22, 24, 25
10, 13, 15, 16, 20, 21, 22, 23, 25, 26
7, 12, 15, 18, 23, 24, 26, 27, 29, 30
5, 11, 12, 21, 24, 25, 26, 28, 29, 30
7, 12, 16, 22, 23, 24, 25, 26, 28, 29
13, 16, 20, 22, 25, 26, 27, 28, 29, 30
8, 9, 13, 14, 18, 19, 21, 22, 23, 24
7, 16, 19, 20, 23, 25, 26, 28, 29, 31
15, 16, 17, 20, 24, 26, 27, 28, 29, 30
9, 15, 21, 24, 25, 28, 29, 30, 31, 32
8, 14, 17, 19, 20, 23, 27, 28, 29, 30
13, 21, 22, 23, 25, 26, 27, 29, 31, 32
12, 13, 18, 21, 22, 23, 24, 27, 28, 29
4, 13, 18, 20, 21, 25, 26, 27, 28, 30
18, 25, 28, 33, 35, 36, 37, 38, 41, 42
6, 11, 15, 19, 23, 27, 28, 29, 32, 33
14, 21, 22, 23, 25, 26, 30, 31, 33, 34
16, 18, 19, 20, 21, 24, 25, 26, 29, 30
4, 15, 16, 18, 20, 22, 23, 24, 25, 30
12, 16, 23, 25, 28, 30, 31, 32, 33, 35
16, 17, 21, 24, 26, 28, 30, 32, 33, 34
17, 18, 21, 22, 23, 24, 25, 27, 28, 29
6, 12, 13, 14, 15, 20, 23, 24, 25, 26
10, 12, 15, 16, 18, 22, 23, 25, 26, 27
3, 5, 14, 15, 18, 20, 24, 27, 28, 29
16, 20, 21, 23, 25, 28, 30, 31, 32, 33
9, 13, 14, 17, 18, 19, 21, 22, 23, 25
2, 10, 15, 21, 22, 23, 24, 25, 26, 27
9, 14, 15, 19, 21, 24, 25, 26, 27, 29
8, 12, 19, 21, 24, 25, 26, 27, 29, 30
10, 13, 14, 15, 19, 21, 22, 26, 27, 29
14, 15, 17, 20, 21, 22, 23, 24, 25, 26
9, 16, 17, 18, 24, 25, 26, 27, 28, 29
23, 26, 28, 29, 30, 31, 32, 33, 34, 36
9, 20, 21, 22, 24, 25, 27, 29, 30, 31
16, 17, 21, 25, 27, 29, 30, 31, 32, 33
10, 16, 17, 20, 21, 24, 28, 29, 30, 32
12, 13, 19, 20, 21, 22, 24, 26, 27, 28
14, 18, 19, 20, 25, 29, 31, 32, 33, 35
16, 22, 23, 24, 26, 29, 30, 31, 32, 33
16, 17, 20, 22, 24, 25, 26, 27, 28, 29
11, 12, 15, 17, 19, 22, 23, 25, 26, 29
18, 24, 25, 27, 33, 34, 35, 36, 38, 39
12, 20, 23, 24, 25, 26, 27, 28, 29, 30
14, 16, 17, 19, 20, 22, 23, 26, 27, 28
10, 12, 13, 16, 19, 20, 22, 24, 26, 28
8, 13, 16, 19, 23, 26, 32, 33, 34, 35
17, 21, 22, 24, 25, 28, 29, 31, 32, 33
10, 14, 19, 22, 23, 24, 25, 27, 28, 29
17, 18, 21, 22, 25, 26, 27, 29, 30, 31
11, 17, 22, 24, 26, 28, 32, 33, 34, 37
11, 16, 19, 20, 21, 22, 25, 27, 28, 29
12, 17, 18, 20, 22, 24, 28, 29, 30, 31
5, 7, 10, 12, 14, 18, 20, 23, 24, 26
14, 16, 21, 22, 23, 24, 25, 26, 27, 29
11, 15, 19, 21, 22, 23, 24, 26, 28, 29
17, 18, 19, 20, 23, 24, 25, 26, 28, 29
8, 14, 18, 19, 20, 25, 27, 30, 31, 33
5, 14, 24, 25, 27, 28, 29, 33, 34, 35
19, 20, 23, 25, 26, 30, 31, 32, 33, 34
18, 19, 21, 22, 23, 24, 26, 28, 29, 30
5, 17, 18, 19, 21, 25, 26, 27, 28, 30
9, 12, 14, 20, 21, 22, 23, 26, 27, 28
6, 9, 19, 20, 21, 22, 23, 24, 26, 28
11, 14, 19, 20, 21, 23, 26, 27, 28, 29
9, 11, 17, 18, 19, 20, 21, 22, 23, 24
14, 16, 25, 26, 27, 28, 29, 30, 31, 32
13, 15, 19, 21, 22, 24, 25, 27, 28, 29
10, 12, 13, 16, 17, 22, 23, 24, 25, 27
7, 10, 20, 21, 22, 26, 28, 29, 30, 32
10, 15, 21, 22, 25, 26, 27, 29, 30, 31
11, 16, 21, 22, 24, 25, 27, 28, 29, 30
17, 20, 21, 26, 27, 28, 30, 32, 33, 35
14, 19, 20, 21, 24, 25, 26, 27, 29, 31
12, 15, 18, 19, 21, 24, 28, 29, 30, 31
7, 11, 13, 16, 19, 20, 22, 23, 24, 25
4, 11, 18, 22, 23, 25, 26, 28, 30, 32
13, 17, 18, 20, 23, 25, 27, 28, 29, 30
12, 21, 23, 26, 27, 29, 30, 31, 33, 34
7, 9, 14, 17, 23, 24, 26, 27, 28, 30
11, 18, 19, 23, 24, 27, 28, 29, 31, 32
9, 15, 17, 22, 24, 25, 27, 28, 29, 32
16, 19, 23, 25, 26, 27, 30, 31, 32, 33
8, 19, 22, 25, 27, 29, 30, 31, 32, 35
17, 18, 19, 21, 22, 23, 24, 25, 30, 32
8, 11, 12, 16, 17, 18, 20, 21, 22, 24
8, 12, 22, 23, 24, 25, 26, 28, 29, 30
12, 18, 19, 20, 22, 23, 24, 25, 26, 28
10, 17, 21, 22, 23, 24, 25, 27, 28, 29
7, 9, 10, 16, 18, 20, 22, 25, 27, 28
10, 19, 20, 21, 22, 23, 24, 25, 27, 28
16, 17, 20, 24, 26, 27, 28, 29, 30, 31
18, 19, 20, 23, 24, 25, 26, 29, 32, 33
13, 18, 20, 23, 26, 27, 29, 30, 31, 32
13, 18, 19, 21, 24, 26, 27, 28, 30, 31
11, 16, 17, 20, 21, 23, 24, 25, 26, 28
10, 11, 12, 14, 16, 18, 22, 24, 25, 26
11, 17, 19, 20, 21, 25, 26, 27, 29, 30
13, 18, 21, 22, 25, 28, 29, 31, 32, 33
12, 14, 15, 18, 21, 27, 30, 31, 32, 33
12, 14, 17, 21, 23, 25, 28, 30, 33, 35
5, 16, 20, 25, 26, 30, 32, 34, 35, 36
15, 17, 18, 22, 23, 24, 26, 27, 28, 29
19, 21, 25, 26, 27, 28, 29, 30, 32, 34
14, 18, 20, 21, 23, 24, 25, 26, 27, 29
5, 8, 11, 22, 23, 27, 30, 32, 34, 35
11, 13, 15, 21, 23, 24, 26, 27, 28, 29
14, 17, 18, 19, 27, 30, 31, 32, 33, 36
4, 16, 19, 24, 25, 26, 29, 30, 32, 36
24, 26, 28, 29, 30, 31, 33, 35, 37, 38
21, 23, 27, 28, 29, 32, 34, 35, 38, 39
8, 17, 19, 21, 22, 25, 26, 28, 29, 32
9, 20, 23, 25, 26, 29, 30, 34, 35, 37
12, 16, 18, 20, 24, 25, 26, 27, 31, 32
10, 16, 17, 26, 28, 29, 30, 31, 33, 35
12, 13, 16, 19, 20, 21, 25, 26, 27, 29
11, 13, 15, 21, 26, 27, 28, 29, 31, 32
10, 11, 15, 23, 25, 27, 30, 31, 32, 33
11, 23, 29, 31, 39, 40, 41, 43, 44, 45
